condition,consent_key.keys,consent_key.rt,done_with_instructions.keys,done_with_instructions.rt,instr_loop.thisRepN,instr_loop.thisTrialN,instr_loop.thisN,instr_loop.thisIndex,instr_loop.ran,Student ID #,date,expName,psychopyVersion,OS,frameRate,instr_learning_key.keys,instr_learning_key.rt,card_gen_loop.thisRepN,card_gen_loop.thisTrialN,card_gen_loop.thisN,card_gen_loop.thisIndex,card_gen_loop.ran,swa,eng,choose_pile.x,choose_pile.y,choose_pile.leftButton,choose_pile.midButton,choose_pile.rightButton,choose_pile.time,choose_pile.clicked_name,choices.thisRepN,choices.thisTrialN,choices.thisN,choices.thisIndex,choices.ran,card_to_show,mouse_pick.x,mouse_pick.y,mouse_pick.leftButton,mouse_pick.midButton,mouse_pick.rightButton,mouse_pick.time,mouse_pick.clicked_name,key_instr_study.keys,next_study.keys,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,key_instr_test.keys,key_instr_test.rt,duration,yes_or_no.x,yes_or_no.y,yes_or_no.leftButton,yes_or_no.midButton,yes_or_no.rightButton,yes_or_no.time,yes_or_no.clicked_name,test_response.stim,test_response.resp,test_response.eval,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,learn_loop.thisRepN,learn_loop.thisTrialN,learn_loop.thisN,learn_loop.thisIndex,learn_loop.ran,key_instr_study.rt,next_study.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,instr_movie_key.keys,instr_movie_key.rt
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.183,0.500356888,-0.10626703,1,0,0,0.582,yes,ORPHAN,YATIMA,incorrect,3,0,3,0,1,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.665,0.497501784,-0.10626703,1,0,0,0.699,yes,MANURE,SAMADI,incorrect,4,0,4,0,1,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.983,0.497501784,-0.10626703,1,0,0,0.666,yes,CHEESE,JIBINI,incorrect,5,0,5,0,1,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.633,0.497501784,-0.10626703,1,0,0,0.983,yes,BLAME,LAWAMA,incorrect,6,0,6,0,1,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75,0.497501784,-0.10626703,1,0,0,0.483,yes,GRAVE,KABURI,incorrect,7,0,7,0,1,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.766,0.497501784,-0.10626703,1,0,0,0.549,yes,BULL,FAHILI,incorrect,8,0,8,0,1,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.583,0.497501784,-0.10626703,1,0,0,0.898,yes,PARROT,KASUKU,incorrect,9,0,9,0,1,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.799,0.497501784,-0.10626703,1,0,0,0.584,yes,POEM,UTENZI,incorrect,10,0,10,0,1,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,0.497501784,-0.10626703,1,0,0,0.649,yes,PLATE,SAHANI,incorrect,11,0,11,0,1,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.733,0.497501784,-0.10626703,1,0,0,0.482,yes,TAILOR,MSHONI,incorrect,12,0,12,0,1,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,0.497501784,-0.10626703,1,0,0,0.683,yes,AGENT,WAKILI,incorrect,13,0,13,0,1,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.349,0.497501784,-0.10626703,1,0,0,0.567,yes,TREASURE,DAFINA,incorrect,14,0,14,0,1,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.133,0.497501784,-0.10626703,1,0,0,0.649,yes,DIVORCE,TALAKA,incorrect,15,0,15,0,1,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.214846538,0.059945504,1,0,0,2.96,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.448965025,-0.495912807,1,0,0,0.648,done_pile,1,0,1,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.304782298,0.068119891,1,0,0,0.499,unsorted_card,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.364739472,-0.53133515,1,0,0,0.499,done_pile,3,0,3,0,1,BULL - FAHILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.247680228,-0.089918256,1,0,0,0.466,unsorted_card,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.380442541,-0.460490463,1,0,0,0.548,done_pile,5,0,5,0,1,PLATE - SAHANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.254817987,-0.160762943,1,0,0,0.433,unsorted_card,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.423269094,-0.506811989,1,0,0,0.6,done_pile,7,0,7,0,1,BLAME - LAWAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.169164882,-0.196185286,1,0,0,0.432,unsorted_card,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.406138473,-0.572207084,1,0,0,0.517,done_pile,9,0,9,0,1,OATH - YAMINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.247680228,-0.152588556,1,0,0,0.498,unsorted_card,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.426124197,-0.48773842,1,0,0,0.482,done_pile,11,0,11,0,1,CORN - NAFAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.229122056,0.032697548,1,0,0,0.716,unsorted_card,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.417558887,-0.378746594,1,0,0,0.65,done_pile,13,0,13,0,1,POEM - UTENZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.217701642,-0.122615804,1,0,0,0.45,unsorted_card,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.406138473,-0.659400545,1,0,0,0.615,done_pile,15,0,15,0,1,TAILOR - MSHONI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.253390435,0.038147139,1,0,0,0.45,unsorted_card,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.343326196,-0.495912807,1,0,0,0.599,done_pile,17,0,17,0,1,CHEESE - JIBINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.350463954,-0.057220708,1,0,0,0.449,unsorted_card,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.346181299,-0.444141689,1,0,0,0.6,done_pile,19,0,19,0,1,GRAVE - KABURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.319057816,0.008174387,1,0,0,0.465,unsorted_card,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.523197716,-0.403269755,1,0,0,0.516,done_pile,21,0,21,0,1,MANURE - SAMADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.264810849,0.125340599,1,0,0,0.483,unsorted_card,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.460385439,-0.414168937,1,0,0,0.515,done_pile,23,0,23,0,1,AGENT - WAKILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.236259814,-0.068119891,1,0,0,0.467,unsorted_card,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.370449679,-0.553133515,1,0,0,0.498,done_pile,25,0,25,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.408993576,0.057220708,1,0,0,0.467,unsorted_card,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.380442541,-0.395095368,1,0,0,0.516,done_pile,27,0,27,0,1,DIVORCE - TALAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.44468237,0.049046322,1,0,0,0.416,unsorted_card,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.417558887,-0.498637602,1,0,0,0.499,done_pile,29,0,29,0,1,BOAT - MASHUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.54318344,0.138964578,1,0,0,0.45,unsorted_card,30,0,30,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.621698787,-0.580381471,1,0,0,0.566,done_pile,31,0,31,0,1,TREASURE - DAFINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,
,,,,,,,,,,W00001564332,2020-10-21_13h42.52.207,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,2.361
